client_id;fio;gender;birth_date;city;phone;email;segment;registered_at;updated_at
C106557;Козлова Валерия Анатольевна;Ж;2004-02-23;Нижний Новгород;+79979534579;valeriya.kozlova48@yandex.ru;mass;2023-02-03 16:30:00;2023-02-03 16:30:00
C107580;Козлов Даниил Александрович;М;1990-09-25;Казань;89144789989;daniil.kozlov73@mail.ru;mass;2023-06-06 10:51:00;2023-06-06 10:51:00
C102290;Шевченко Никита Павлович;М;1978-12-04;Нижний Новгород;89203126886;nikita.shevchenko5@bk.ru;Mass;2022-09-14 16:17:00;2022-09-14 16:17:00
C105563;Сорокин Денис Игоревич;М;1975-04-04;Казань;+79782641532;denis.sorokin50@yandex.ru;Mass;2022-10-10 19:55:00;2022-10-10 19:55:00
C109101;Иванова Мария Викторовна;жен;2001-07-10;Санкт-Петербург;89740752991;mariya.ivanova88@mail.ru;mass;2021-04-15 11:28:00;2021-04-15 11:28:00
C111133;Орлов Матвей Александрович;М;1976-10-20;Москва;+7 (945) 717-94-86;matvey.orlov39@rambler.ru;mass;2023-09-16 21:15:00;2023-09-16 21:15:00
C100200;Степанова Виктория Романовна;Ж;2000-08-06;Пермь;+79480159438;viktoriya.stepanova31@bk.ru;premium;2021-03-04 19:49:00;2026-01-08 11:00:00
C105138;Новикова Елизавета Владимировна;Ж;1963-03-11;Москва;8 956 180 29 54;elizaveta.novikova46@yandex.ru;mass;2021-04-17 09:11:00;2021-04-17 09:11:00
C100995;Новиков Павел Александрович;М;21.09.2005;Уфа;+7 (948) 607-50-42;pavel.novikov66@bk.ru;mass;2023-03-27 21:57:00;2023-03-27 21:57:00
C103880;Григорьев Илья Алексеевич;муж;1971-06-19;Калининград;+79839607553;ilya.grigorev13@bk.ru;mass;2025-07-07 14:40:00;2025-07-07 14:40:00
C105157;Романова Алина Ивановна;Ж;1983-04-17;Казань;89438332678;alina.romanova80@inbox.ru;mass;2022-11-28 15:00:00;2022-11-28 15:00:00
C106412;Яковлева Алиса Петровна;Ж;02.01.1963;Иркутск;89865953885;alisa.yakovleva56@rambler.ru;private;2022-11-16 17:15:00;2022-11-16 17:15:00
C108809;Кравченко Максим Михайлович;М;1965-03-04;Москва;+79239766654;maksim.kravchenko68@gmail.com;mass;2024-10-25 13:06:00;2024-10-25 13:06:00
C103818;Шевченко Ксения Андреевна;жен;2002-01-03;Москва;89828200739;kseniya.shevchenko49@gmail.com;mass;2023-07-27 16:01:00;2023-07-27 16:01:00
C109543;Алексеева Милана Михайловна;Ж;11.10.1988;Екатеринбург;89889274537;milana.alekseeva32@rambler.ru;Mass;2023-05-15 21:03:00;2026-05-14 12:00:00
C107355;Борисова Мария Анатольевна;Ж;2002-05-17;Краснодар;+79380944268;mariya.borisova39@mail.ru;mass;2024-12-03 14:44:00;2026-11-11 16:00:00
C101003;Баранова Маргарита Ивановна;Ж;1990-10-20;Екатеринбург;+79775621271;margarita.baranova76@inbox.ru;premium;2024-10-09 19:05:00;2024-10-09 19:05:00
C105657;Смирнова Валерия Алексеевна;ж;16.02.1999;Пермь;89315658834;valeriya.smirnova40@bk.ru;mass;2024-05-26 12:11:00;2024-05-26 12:11:00
C102004;Морозов Евгений Александрович;М;2008-08-12;Казань;+79598298622;evgeniy.morozov46@mail.ru;Mass;2025-03-19 11:24:00;2026-01-26 10:00:00
C103626;Степанова Милана Сергеевна;Ж;1987-07-12;Москва;+7 (975) 235-94-52;milana.stepanova68@inbox.ru;mass;2022-12-09 18:58:00;2022-12-09 18:58:00
C109219;Михайлова Дарья Григорьевна;жен;1992-01-22;Москва;+79203572888;darya.mikhaylova31@bk.ru;mass;2023-05-06 14:21:00;2023-05-06 14:21:00
C107618;Андреев Тимофей Олегович;муж;1966-09-11;Воронеж;8 917 175 73 52;timofey.andreev14@bk.ru;premium;2021-03-24 09:07:00;2026-04-27 08:00:00
C108482;Сорокин Артём Дмитриевич;М;1991-06-20;Москва;89109308212;artem.sorokin25@mail.ru;mass;2024-07-09 13:53:00;2026-01-18 16:00:00
C107702;Комарова Полина Романовна;Ж;1964-01-28;Ставрополь;+7 (932) 292-46-73;polina.komarova34@bk.ru;mass;2021-04-01 08:45:00;2021-04-01 08:45:00
C101560;Гусев Кирилл Иванович;М;1976-02-26;Иннополис;89222577584;kirill.gusev98@mail.ru;mass;2021-06-25 12:26:00;2021-06-25 12:26:00
C110691;Морозова Арина Павловна;Ж;1982-05-25;Санкт-Петербург;+7 (951) 171-10-77;arina.morozova27@rambler.ru;mass;2021-03-08 09:07:00;2021-03-08 09:07:00
C110780;Козлов Денис Иванович;М;06.11.1978;Москва;8 987 963 31 89;denis.kozlov97@inbox.ru;mass;2022-12-16 14:29:00;2026-08-12 16:00:00
C109775;Андреева Татьяна Сергеевна;жен;27.10.1990;Пермь;+79954914447;tatyana.andreeva71@mail.ru;Premium;2021-11-11 09:03:00;2026-03-20 20:00:00
C104557;Соколов Михаил Анатольевич;М;1999-11-27;Калининград;+7 (986) 552-33-77;mikhail.sokolov93@inbox.ru;mass;2021-02-08 20:48:00;2021-02-08 20:48:00
C107031;Смирнов Павел Степанович;М;2007-09-06;Уфа;8 982 773 67 70;pavel.smirnov94@inbox.ru;private;2025-02-05 18:51:00;2025-02-05 18:51:00
C106679;Кузнецова Анастасия Игоревна;Ж;10.10.1989;Екатеринбург;+7 (933) 216-54-21;anastasiya.kuznetsova50@bk.ru;mass;2024-03-06 09:28:00;2024-03-06 09:28:00
C100132;Морозова Полина Романовна;ж;1971-12-12;Екатеринбург;89561049826;polina.morozova97@inbox.ru;mass;2021-08-01 20:04:00;2026-04-15 14:00:00
C105909;Максимов Сергей Борисович;М;16.05.1989;Новосибирск;+79820459362;sergey.maksimov64@yandex.ru;mass;2022-02-28 16:14:00;2022-02-28 16:14:00
C102452;Ковалёва Маргарита Викторовна;Ж;1966-02-27;Екатеринбург;8 974 677 04 89;margarita.kovaleva16@bk.ru;mass;2022-10-15 08:24:00;2022-10-15 08:24:00
C109115;Ильина Анна Романовна;Ж;17.04.2007;Иркутск;8 943 849 25 68;N/A;mass;2023-02-27 19:50:00;2023-02-27 19:50:00
C110444;Жукова Анастасия Николаевна;ж;27.05.1973;Санкт-Петербург;8 997 893 61 02;anastasiya.zhukova12@gmail.com;MASS;2024-02-23 18:22:00;2024-02-23 18:22:00
C105998;Орлова Анна Степановна;Ж;2007-09-03;Нижний Новгород;8 923 885 03 86;anna.orlova90@yandex.ru;mass;2023-08-22 19:35:00;2023-08-22 19:35:00
C108276;Лебедев Илья Петрович;М;2007-10-26;Екатеринбург;8 968 393 89 76;ilya.lebedev46@rambler.ru;mass;2022-11-25 10:35:00;2026-06-24 09:00:00
C101299;Егоров Игорь Борисович;М;1966-05-05;Уфа;8 931 614 65 48;igor.egorov19@gmail.com;mass;2025-06-22 14:53:00;2025-06-22 14:53:00
C106567;Соловьёва Диана Алексеевна;ж;1963-01-13;Самара;8 984 575 54 79;diana.soloveva24@bk.ru;premium;2025-03-11 20:52:00;2025-03-11 20:52:00
C106630;Яковлева Татьяна Григорьевна;жен;20.02.1992;Москва;+7 (998) 391-12-12;tatyana.yakovleva14@bk.ru;premium;2024-11-18 17:19:00;2026-12-04 12:00:00
C100261;Комаров Иван Михайлович;M;05.09.1971;Тюмень;89721146056;ivan.komarov79@bk.ru;Mass;2025-04-02 19:26:00;2025-04-02 19:26:00
C103899;Семёнов Владислав Сергеевич;М;1996-05-06;Уфа;89324542187;vladislav.semenov75@inbox.ru;MASS;2023-10-10 12:41:00;2023-10-10 12:41:00
C103804;Королёва Анна Степановна;Ж;1975-08-17;Санкт-Петербург;8 996 286 78 20;anna.koroleva75@mail.ru;mass;2025-04-18 16:00:00;2026-02-09 17:00:00
C108745;Петров Павел Александрович;М;1987-10-17;Ростов-на-Дону;89660403990;pavel.petrov93@rambler.ru;mass;2021-05-20 20:58:00;2021-05-20 20:58:00
C108765;Соколова Александра Павловна;Ж;04.02.2002;Москва;+79934979322;aleksandra.sokolova26@bk.ru;mass;2023-04-16 16:16:00;2023-04-16 16:16:00
C101755;Сорокина Арина Юрьевна;ж;2003-10-16;Москва;8 923 705 72 29;arina.sorokina67@bk.ru;mass;2021-03-15 08:14:00;2021-03-15 08:14:00
C107240;Смирнова Арина Романовна;Ж;01.11.1967;Хабаровск;8 973 452 98 23;arina.smirnova51@bk.ru;mass;2021-08-09 20:57:00;2026-04-28 13:00:00
C102215;Поляков Павел Борисович;М;1999-01-05;москва;8 920 034 78 72;pavel.polyakov23@gmail.com;mass;2025-03-09 09:57:00;2025-03-09 09:57:00
C106058;Ильина Арина Романовна;Ж;1980-08-08;Москва;+79140292933;arina.ilina69@mail.ru;mass;2022-11-26 14:08:00;2022-11-26 14:08:00
C109841;Яковлев Максим Андреевич;М;1982-02-18;Москва;89875802143;maksim.yakovlev22@rambler.ru;premium;2024-03-02 15:12:00;2024-03-02 15:12:00
C107655;Никитин Никита Сергеевич;М;04.12.1989;Екатеринбург;8 922 858 86 20;nikita.nikitin27@inbox.ru;mass;2025-05-21 13:01:00;2025-05-21 13:01:00
C100675;Яковлев Андрей Дмитриевич;М;1976-03-21;Самара;89584098519;andrey.yakovlev15@rambler.ru;mass;2021-05-19 18:31:00;2021-05-19 18:31:00
C106864;Борисова Виктория Петровна;Ж;10.05.1963;Москва;+7 (930) 454-38-64;viktoriya.borisova78@mail.ru;mass;2025-12-18 21:53:00;2026-07-28 10:00:00
C105526;Максимов Евгений Романович;M;1979-09-26;Казань;8 980 353 26 69;evgeniy.maksimov33@rambler.ru;Mass;2021-08-15 08:15:00;2021-08-15 08:15:00
C101866;Новиков Александр Павлович;М;25.05.1974;Краснодар;+79559838007;aleksandr.novikov24@bk.ru;mass;2022-12-18 19:20:00;2026-11-01 18:00:00
C100936;Егорова Виктория Алексеевна;Ж;19.10.1967;Новосибирск;+7 (992) 635-02-92;viktoriya.egorova38@inbox.ru;mass;2025-07-24 08:41:00;2026-11-11 16:00:00
C106857;Васильева Милана Олеговна;Ж;1971-05-07;Санкт-Петербург;89784381027;milana.vasileva81@mail.ru;mass;2022-11-25 12:49:00;2026-08-11 18:00:00
C103494;Орлов Сергей Владимирович;М;2006-01-03;Пермь;8 992 732 02 71;sergey.orlov4@gmail.com;mass;2021-05-25 15:33:00;2021-05-25 15:33:00
C105678;Кузнецов Тимофей Олегович;М;05.01.1987;Санкт-Петербург;89502700987;timofey.kuznetsov11@mail.ru;premium;2025-09-28 10:15:00;2025-09-28 10:15:00
C100111;Соколов Алексей Юрьевич;М;1974-09-06;Краснодар;+7 (949) 786-66-24;aleksey.sokolov62@gmail.com;mass;2024-03-05 14:42:00;2024-03-05 14:42:00
C101533;Романов Денис Алексеевич;М;1975-10-14;Нижний Новгород;+7 (961) 017-29-91;denis.romanov3@rambler.ru;mass;2023-03-22 21:14:00;2026-09-28 08:00:00
C105436;Антонов Павел Сергеевич;М;02.12.1973;Москва;8 946 516 71 48;pavel.antonov98@bk.ru;mass;2021-05-18 14:25:00;2021-05-18 14:25:00
C109937;Козлов Павел Юрьевич;М;1986-04-14;Москва;8 960 086 61 01;pavel.kozlov29@mail.ru;Premium;2021-08-21 21:47:00;2021-08-21 21:47:00
C100280;Алексеев Руслан Олегович;М;28.05.2003;Тюмень;+79861271108;ruslan.alekseev81@yandex.ru;MASS;2025-11-01 08:14:00;2026-01-04 21:00:00
C111772;Орлов Роман Игоревич;М;1980-10-18;Москва;8 983 353 36 61;roman.orlov68@yandex.ru;mass;2023-10-28 12:10:00;2023-10-28 12:10:00
C103774;Баранов Максим Игоревич;M;1997-02-18;Барнаул;8 995 454 98 72;maksim.baranov40@gmail.com;mass;2025-10-17 20:59:00;2025-10-17 20:59:00
C100534;Попов Владислав Николаевич;М;1992-02-11;Волгоград;89572768563;vladislav.popov64@rambler.ru;mass;2024-01-13 08:20:00;2024-01-13 08:20:00
C105584;Кузнецов Денис Олегович;М;1992-07-05;Москва;+7 (943) 044-27-89;denis.kuznetsov13@gmail.com;mass;2022-06-12 08:55:00;2026-05-21 18:00:00
C100497;Кузнецова Алиса Сергеевна;Ж;08.04.1963;Новосибирск;+7 (986) 131-51-30;alisa.kuznetsova77@bk.ru;mass;2025-02-12 20:03:00;2025-02-12 20:03:00
C105534;Кузнецова Милана Анатольевна;Ж;2007-09-07;Санкт-Петербург;8 995 337 77 59;milana.kuznetsova15@mail.ru;MASS;2022-03-07 16:28:00;2026-12-16 09:00:00
C103702;Бондаренко Татьяна Петровна;жен;1987-04-12;Санкт-Петербург;8 939 367 94 81;tatyana.bondarenko14@rambler.ru;mass;2022-01-14 10:22:00;2026-05-17 08:00:00
C100490;Филиппов Сергей Сергеевич;М;24.11.1995;Санкт-Петербург;89569862189;sergey.filippov63@rambler.ru;mass;2025-01-07 12:25:00;2025-01-07 12:25:00
C111522;Александров Андрей Степанович;М;19.12.1971;Москва;8 936 025 62 84;andrey.aleksandrov44@inbox.ru;private;2025-08-27 16:55:00;2025-08-27 16:55:00
C102084;Сорокин Тимофей Иванович;М;12.11.1983;Казань;8 980 110 55 17;timofey.sorokin3@gmail.com;mass;2025-08-26 12:59:00;2025-08-26 12:59:00
C111668;Кузнецова Диана Александровна;Ж;1986-08-01;Уфа;+79637229126;diana.kuznetsova7@mail.ru;mass;2021-01-09 21:40:00;2021-01-09 21:40:00
C104521;Михайлов Владислав Романович;м;07.02.2005;Уфа;+79242442034;vladislav.mikhaylov71@yandex.ru;mass;2025-08-21 20:26:00;2025-08-21 20:26:00
C106080;Иванов Илья Григорьевич;М;25.01.1999;Хабаровск;8 999 596 10 84;ilya.ivanov49@rambler.ru;mass;2021-10-18 18:25:00;2021-10-18 18:25:00
C110737;Фролов Михаил Юрьевич;М;1966-06-11;санкт-петербург;8 990 281 82 58;mikhail.frolov74@gmail.com;mass;2022-12-13 16:53:00;2022-12-13 16:53:00
C110993;Комарова Милана Анатольевна;Ж;10.10.1963;Новосибирск;+79316538911;milana.komarova30@rambler.ru;mass;2022-05-11 21:07:00;2022-05-11 21:07:00
C102152;Комаров Владимир Петрович;М;1986-01-23;Москва;89774345121;vladimir.komarov79@bk.ru;mass;2024-11-01 09:38:00;2024-11-01 09:38:00
C107318;Белова Ксения Викторовна;Ж;1976-06-28;Москва;89416988456;kseniya.belova68@inbox.ru;Mass;2025-08-01 12:09:00;2026-12-14 17:00:00
C108265;Никитин Дмитрий Анатольевич;М;1970-04-18;Нижний Новгород;8 935 752 61 96;dmitriy.nikitin94@inbox.ru;MASS;2023-02-09 18:36:00;2023-02-09 18:36:00
C107470;Иванова Наталья Сергеевна;Ж;19.01.2000;Санкт-Петербург;+7 (959) 057-60-80;natalya.ivanova5@inbox.ru;mass;2022-12-05 20:17:00;2022-12-05 20:17:00
C103623;Сорокина Вероника Николаевна;Ж;06.09.1993;Санкт-Петербург;+7 (927) 908-17-82;veronika.sorokina45@inbox.ru;mass;2023-03-07 14:10:00;2023-03-07 14:10:00
C100966;Бондаренко Анастасия Михайловна;Ж;1984-05-23;Воронеж;+79855905872;anastasiya.bondarenko80@gmail.com;mass;2021-02-15 13:26:00;2026-10-01 20:00:00
C105241;Сергеев Денис Степанович;м;1983-08-14;Краснодар;+7 (936) 062-17-32;denis.sergeev77@rambler.ru;premium;2022-04-07 18:34:00;2022-04-07 18:34:00
C103388;Васильев Михаил Викторович;М;2008-07-08;Москва;+7 (938) 839-07-58;mikhail.vasilev25@bk.ru;MASS;2022-02-18 16:14:00;2022-02-18 16:14:00
C105396;Максимова Диана Юрьевна;Ж;19.04.1997;Москва;8 912 316 32 33;diana.maksimova7@inbox.ru;premium;2023-02-10 20:00:00;2023-02-10 20:00:00
C108589;Соколова Диана Борисовна;Ж;01.11.1992;Санкт-Петербург;+7 (942) 367-37-14;diana.sokolova5@mail.ru;private;2025-03-03 19:35:00;2026-09-02 17:00:00
C109537;Виноградов Иван Степанович;М;25.04.2007;Уфа;8 935 540 22 68;ivan.vinogradov56@mail.ru;mass;2024-01-04 09:04:00;2026-01-05 19:00:00
C101081;Морозов Егор Алексеевич;М;12.08.1980;Москва;89124149029;egor.morozov94@yandex.ru;mass;2024-09-23 09:56:00;2024-09-23 09:56:00
C107503;Григорьева Юлия Алексеевна;Ж;1990-11-23;Ставрополь;+79790421723;yuliya.grigoreva20@gmail.com;premium;2021-06-21 11:57:00;2021-06-21 11:57:00
C105484;Орлов Максим Павлович;м;1975-04-03;Москва;+7 (928) 744-98-28;maksim.orlov74@rambler.ru;Premium;2025-04-05 17:23:00;2025-04-05 17:23:00
C111388;Антонова Елизавета Юрьевна;ж;1965-03-06;Волгоград;+7 (965) 545-96-68;elizaveta.antonova81@rambler.ru;private;2025-06-25 12:01:00;2026-07-11 17:00:00
C104783;Никитин Сергей Борисович;М;2001-12-17;Воронеж;+79606554186;sergey.nikitin3@gmail.com;mass;2024-03-18 16:46:00;2024-03-18 16:46:00
C101118;Виноградов Тимофей Дмитриевич;М;2000-01-24;Самара;+7 (953) 660-26-56;timofey.vinogradov61@rambler.ru;Mass;2025-12-07 21:49:00;2025-12-07 21:49:00
